species_traits_all,level,Class,Order,Family,Genus_1,Species_Species,DemersPelag,EnvTemp,DepthRangeDeep,trophic_level,Feeding_path,LMax,BodyShapeI,K,tm,DemersPelagLevel,EnvTempLevel,DepthRangeDeepLevel,trophic_levelLevel,Feeding_pathLevel,LMaxLevel,BodyShapeILevel,KLevel,tmLevel,
Parupeneus_indicus,species,Actinopterygii,Perciformes,Mullidae,Parupeneus,indicus,reef_associated,tropical,30,3.5,benthic,45,fusiform,0.29,2.4,species,species,species,species,species,species,species,species,species,
Parupeneus_trifasciatus,species,Actinopterygii,Perciformes,Mullidae,Parupeneus,trifasciatus,reef_associated,tropical,118.1666667,3.558823529,benthic,30.95749995,fusiform,0.523656251,1.613344403,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Pellonula_leonensis,species,Actinopterygii,Clupeiformes,Clupeidae,Pellonula,leonensis,pelagic_neritic,tropical,75.11578947,3.3,pelagic,8.68999958,fusiform,1.25999999,0.7,species,species,family,species,species,species,species,species,species,
Pentanemus_quinquarius,species,Actinopterygii,Perciformes,Polynemidae,Pentanemus,quinquarius,demersal,tropical,70,3.6,benthic,35,fusiform,1.08099997,0.6684431,species,species,species,species,species,species,species,species,species,
Platycephalidae,higher,Actinopterygii,Scorpaeniformes,Platycephalidae,NA,NA,demersal,tropical,106.3731343,3.945,benthic,31.98472972,elongate,0.5283,1.99774695,family,family,family,family,NA,family,family,family,family,
Plectorhinchus,higher,Actinopterygii,Perciformes,Haemulidae,Plectorhinchus,NA,reef_associated,tropical,58.15789474,3.776470588,benthic,64.86538462,fusiform,0.200964287,3.797261857,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Plectropomus_leopardus,species,Actinopterygii,Perciformes,Serranidae,Plectropomus,leopardus,reef_associated,tropical,100,4.4,benthic,120,fusiform,0.25,2.549356,species,species,species,species,species,species,species,species,species,
Plotosus,higher,Actinopterygii,Siluriformes,Plotosidae,Plotosus,spp.,demersal,tropical,60,3.57,benthic,53.0857143,elongate,0.35,2.6,genus,genus,genus,species,genus,genus,genus,genus,genus,
Polydactylus_quadrifilis,species,Actinopterygii,Perciformes,Polynemidae,Polydactylus,quadrifilis,demersal,tropical,55,4,benthic,200,fusiform,0.129999995,4.3,species,species,species,species,species,species,species,species,species,
Polynemidae,higher,Actinopterygii,Perciformes,Polynemidae,NA,NA,demersal,tropical,50.625,3.714285714,benthic,42.86604653,fusiform,0.83534884,1.28476094,family,family,family,family,NA,family,family,family,family,
Pomacanthus_maculosus,species,Actinopterygii,Perciformes,Pomacanthidae,Pomacanthus,maculosus,reef_associated,tropical,50,2.7,benthic,50,short_deep,0.12,5.7,species,species,species,species,species,species,species,species,species,
Pomadasys,Higher,Actinopterygii,Perciformes,Haemulidae,Pomadasys,NA,demersal,tropical,115,3.5,benthic,70,fusiform,0.273999989,2.383666,genus,genus,genus,genus,genus,genus,genus,genus,genus,
Pomadasys_argenteus,species,Actinopterygii,Perciformes,Haemulidae,Pomadasys,argenteus,demersal,tropical,115,3.5,benthic,70,fusiform,0.273999989,2.383666,species,species,species,species,species,species,species,species,species,
Pomadasys_jubelini,species,Actinopterygii,Perciformes,Haemulidae,Pomadasys,jubelini,demersal,tropical,100,3.3,benthic,60,fusiform,0.300000012,2.287493,species,species,species,species,species,species,species,species,species,
Pomadasys_kaakan,species,Actinopterygii,Perciformes,Haemulidae,Pomadasys,kaakan,reef_associated,tropical,75,3.5,benthic,80,fusiform,0.270000011,2.432909,species,species,species,species,species,species,species,species,species,
Pomadasys_stridens,species,Actinopterygii,Perciformes,Haemulidae,Pomadasys,stridens,reef_associated,tropical,68,4,benthic,20,fusiform,0.519999981,1.5,species,species,species,species,species,species,species,species,species,
Porichthys,higher,Actinopterygii,Batrachoidiformes,Batrachoididae,Porichthys,NA,demersal,tropical,149.9285714,4.125,benthic,23.24818182,elongate,0.456071426,2.345318143,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Porichthys_margaritatus,species,Actinopterygii,Batrachoidiformes,Batrachoididae,Porichthys,margaritatus,demersal,tropical,137,4.125,benthic,17,elongate,0.460000008,1.7,species,species,species,genus,NA,species,species,species,species,
Priacanthidae,higher,Actinopterygii,Perciformes,Priacanthidae,NA,NA,reef_associated,tropical,247.1052632,3.875,pelagic,34.28947368,fusiform,0.733999997,1.026881237,family,family,family,family,NA,family,family,family,family,
Priacanthus,higher,Actinopterygii,Perciformes,Priacanthidae,Priacanthus,NA,reef_associated,tropical,262.0833333,3.98,pelagic,32.54166667,fusiform,0.764666667,0.992561958,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Pristipomoides,higher,Actinopterygii,Perciformes,Lutjanidae,Pristipomoides,NA,demersal,tropical,330.4545455,3.933333333,pelagic,59.39090902,fusiform,0.334272732,2.200923273,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Protonibea_diacanthus,Species,Actinopterygii,Perciformes,Sciaenidae,Protonibea,diacanthus,demersal,tropical,100,3.5,benthic,150,fusiform,0.31,2,species,species,species,species,species,species,species,species,species,
Psenopsis_anomala,species,Actinopterygii,Perciformes,Centrolophidae,Psenopsis,anomala,demersal,tropical,370,4,pelagic,30,short_deep,0.34,2.2,species,species,species,species,species,species,species,species,species,
Psettodes_erumei,species,Actinopterygii,Pleuronectiformes,Psettodidae,Psettodes,erumei,demersal,tropical,100,4.4,pelagic,64,flat,0.558000028,1.242143,species,species,species,species,species,species,species,species,species,
Pseudocaranx_dentex,species,Actinopterygii,Perciformes,Carangidae,Pseudocaranx,dentex,reef_associated,tropical,238,3.9,benthic,122,fusiform,0.06,10,species,species,species,species,species,species,species,species,species,
Pseudotolithus,higher,Actinopterygii,Perciformes,Sciaenidae,Pseudotolithus,NA,demersal,tropical,121.6666667,3.78,benthic,106.8333333,fusiform,0.273333329,2.985680333,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Pseudotolithus_elongatus,species,Actinopterygii,Perciformes,Sciaenidae,Pseudotolithus,elongatus,demersal,tropical,100,4.1,benthic,47,fusiform,0.419999987,1.636252,species,species,species,species,species,species,species,species,species,
Pseudotolithus_senegalensis,species,Actinopterygii,Perciformes,Sciaenidae,Pseudotolithus,senegalensis,demersal,tropical,70,3.8,benthic,114,fusiform,0.25999999,2.546148,species,species,species,species,species,species,species,species,species,
Pseudotolithus_senegallus,species,Actinopterygii,Perciformes,Sciaenidae,Pseudotolithus,senegallus,demersal,tropical,150,3.9,benthic,230,fusiform,0.079999998,6.9,species,species,species,species,species,species,species,species,species,
Pseudupeneus_prayensis,species,Actinopterygii,Perciformes,Mullidae,Pseudupeneus,prayensis,demersal,tropical,300,3.2,benthic,55,fusiform,0.529999971,1.367367,species,species,species,species,species,species,species,species,species,
Pteroscion_peli,species,Actinopterygii,Perciformes,Sciaenidae,Pteroscion,peli,demersal,tropical,200,3.6,benthic,32,fusiform,0.519999981,1.4,species,species,species,species,species,species,species,species,species,
Rastrelliger,higher,Actinopterygii,Perciformes,Scombridae,Rastrelliger,NA,pelagic_neritic,tropical,145,3.1,pelagic,30.83333333,fusiform,1.483333349,0.501013367,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Rastrelliger_brachysoma,species,Actinopterygii,Perciformes,Scombridae,Rastrelliger,brachysoma,pelagic_neritic,tropical,200,2.7,pelagic,34.5,fusiform,1.450000048,0.5107421,species,species,species,species,species,species,species,species,species,
Rastrelliger_kanagurta,species,Actinopterygii,Perciformes,Scombridae,Rastrelliger,kanagurta,pelagic_neritic,tropical,90,3.2,pelagic,38,fusiform,1.5,0.5008605,species,species,species,species,species,species,species,species,species,
Rhabdosargus_haffara,species,Actinopterygii,Perciformes,Sparidae,Rhabdosargus,haffara,reef_associated,tropical,80,3.5,benthic,35,fusiform,0.230000004,3.1,species,species,genus,species,species,species,species,species,species,
Rhizoprionodon_porosus,species,Elasmobranchii,Carcharhiniformes,Carcharhinidae,Rhizoprionodon,porosus,reef_associated,tropical,500,4,benthic,110,fusiform,0.300000012,2.859734,species,species,species,species,species,species,species,species,species,
Sardinella,higher,Actinopterygii,Clupeiformes,Clupeidae,Sardinella,sp.,pelagic_neritic,tropical,81.11111111,2.877777778,pelagic,17.03809525,fusiform,0.854523815,1.087036129,genus,genus,genus,genus,genus,genus,genus,genus,genus,
Sardinella_fimbriata,species,Actinopterygii,Clupeiformes,Clupeidae,Sardinella,fimbriata,pelagic_neritic,tropical,50,2.7,pelagic,13,fusiform,1.600000024,0.5111355,species,species,species,species,species,species,species,species,species,
Sardinella_lemuru,species,Actinopterygii,Clupeiformes,Clupeidae,Sardinella,lemuru,pelagic_neritic,tropical,100,2.5,pelagic,23,fusiform,0.850000024,0.9073691,species,species,species,species,species,species,species,species,species,
Sardinella_longiceps,species,Actinopterygii,Clupeiformes,Clupeidae,Sardinella,longiceps,pelagic_neritic,tropical,200,2.4,pelagic,23,fusiform,0.400000006,1.847685,species,species,species,species,species,species,species,species,species,
Sargocentron_spiniferum,species,Actinopterygii,Beryciformes,Holocentridae,Sargocentron,spiniferum,reef_associated,tropical,122,3.6,benthic,51,fusiform,0.360000014,1.9,species,species,species,species,species,species,species,species,species,
Saurida,higher,Actinopterygii,Aulopiformes,Synodontidae,Saurida,NA,demersal,tropical,249.6666667,4.308333333,benthic,32.95049992,elongate,0.762380952,1.231653481,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Saurida_tumbil,species,Actinopterygii,Aulopiformes,Synodontidae,Saurida,tumbil,reef_associated,tropical,700,4.4,pelagic,60,elongate,0.319999993,2.095609,species,species,species,species,species,species,species,species,species,
Scaridae,higher,Actinopterygii,Perciformes,Scaridae,NA,NA,reef_associated,tropical,34.3908046,2.357142857,benthic,46.78938142,fusiform,0.47606,1.954921717,family,family,family,family,NA,family,family,family,family,
Scarus,higher,Actinopterygii,Perciformes,Scaridae,Scarus,NA,reef_associated,tropical,30.88888889,2,benthic,49.57899998,fusiform,0.43544231,2.043862369,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Scarus_ghobban,species,Actinopterygii,Perciformes,Scaridae,Scarus,ghobban,reef_associated,tropical,90,2,benthic,90,fusiform,0.32,2,species,species,species,genus,species,species,species,species,species,
Scarus_rubroviolaceus,species,Actinopterygii,Perciformes,Scaridae,Scarus,rubroviolaceus,reef_associated,tropical,36,2,benthic,70,fusiform,0.17,3.9,species,species,species,genus,species,species,species,species,species,
Sciades_herzbergii,Species,Actinopterygii,Siluriformes,Ariidae,Sciades,herzbergii,demersal,tropical,40,3.28,benthic,94.2,elongate,0.25,2.6,species,species,genus,species,species,species,species,species,species,
Sciades_parkeri,Species,Actinopterygii,Siluriformes,Ariidae,Sciades,parkeri,demersal,tropical,20,4.1,benthic,190,elongate,0.29,2,species,species,species,species,species,species,species,species,species,
Sciades_proops,Species,Actinopterygii,Siluriformes,Ariidae,Sciades,proops,demersal,tropical,30,4.4,benthic,100,elongate,0.42,1.5,species,species,species,species,species,species,species,species,species,
Sciaenidae,higher,Actinopterygii,Perciformes,Sciaenidae,NA,NA,demersal,tropical,98.53333333,3.645833333,benthic,48.06083019,fusiform,0.547081272,1.869819484,family,family,family,family,NA,family,family,family,family,
Scolopsis_taeniata,species,Actinopterygii,Perciformes,Nemipteridae,Scolopsis,taeniata,reef_associated,tropical,50,3.530769231,benthic,36,fusiform,1.169999957,0.6578911,species,species,species,genus,genus,species,species,species,species,
Scomberoides,higher,Actinopterygii,Perciformes,Carangidae,Scomberoides,NA,reef_associated,tropical,53.25,4.2,pelagic,90,fusiform,0.282500006,2.3593595,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Scomberoides_commersonnianus,species,Actinopterygii,Perciformes,Carangidae,Scomberoides,commersonnianus,reef_associated,tropical,50,4.2,pelagic,120,fusiform,0.180000007,3.3,species,species,species,genus,species,species,species,species,species,
Scomberoides_lysan,species,Actinopterygii,Perciformes,Carangidae,Scomberoides,lysan,reef_associated,tropical,100,4,pelagic,110,fusiform,0.330000013,1.937438,species,species,species,species,species,species,species,species,species,
Scomberomorus,higher,Actinopterygii,Perciformes,Scombridae,Scomberomorus,NA,pelagic_neritic,tropical,105.4166667,4.34375,pelagic,124.7222222,fusiform,0.421111118,2.220610772,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Scomberomorus_brasiliensis,species,Actinopterygii,Perciformes,Scombridae,Scomberomorus,brasiliensis,reef_associated,tropical,105.4166667,3.3,pelagic,125,fusiform,0.112999998,5.516107,species,species,genus,species,species,species,species,species,species,
Scomberomorus_cavalla,species,Actinopterygii,Perciformes,Scombridae,Scomberomorus,cavalla,reef_associated,tropical,140,4.4,pelagic,184,fusiform,0.129999995,4.543509,species,species,species,species,species,species,species,species,species,
Scomberomorus_commerson,species,Actinopterygii,Perciformes,Scombridae,Scomberomorus,commerson,pelagic_neritic,tropical,70,4.5,pelagic,240,fusiform,0.595000029,1.010677,species,species,species,species,species,species,species,species,species,
Scomberomorus_guttatus,species,Actinopterygii,Perciformes,Scombridae,Scomberomorus,guttatus,pelagic_neritic,tropical,200,4.3,pelagic,76,fusiform,0.340000004,1.9,species,species,species,species,species,species,species,species,species,
Scomberomorus_regalis,species,Actinopterygii,Perciformes,Scombridae,Scomberomorus,regalis,reef_associated,tropical,20,4.5,pelagic,183,fusiform,0.170000002,3.4,species,species,species,species,species,species,species,species,species,
Scomberomorus_sierra,species,Actinopterygii,Perciformes,Scombridae,Scomberomorus,sierra,pelagic_neritic,tropical,60,4.5,pelagic,99,fusiform,0.270000011,2.3,species,species,species,species,species,species,species,species,species,
Scomberomorus_tritor,species,Actinopterygii,Perciformes,Scombridae,Scomberomorus,tritor,pelagic_neritic,tropical,40,4.3,pelagic,100,fusiform,0.31099999,2.001112,species,species,species,species,species,species,species,species,species,
Scombridae,higher,Actinopterygii,Perciformes,Scombridae,NA,NA,pelagic_neritic,tropical,342.2702703,4.206521739,pelagic,126.9681772,fusiform,0.437768521,2.274598296,family,family,family,family,NA,family,family,family,family,
Scombroidea,order,Actinopterygii,Perciformes,NA,NA,NA,pelagic_neritic,tropical,342.2702703,4.206521739,pelagic,127.9681772,fusiform,0.437768521,2.274598296,family,family,family,family,NA,family,family,family,family,
Scorpaena,higher,Actinopterygii,Scorpaeniformes,Scorpaenidae,Scorpaena,NA,demersal,tropical,184.8571429,3.815384615,benthic,22.91980772,fusiform,0.310213116,3.59699159,genus,genus,genus,genus,NA,genus,genus,genus,genus,
Scorpaenidae,higher,Actinopterygii,Scorpaeniformes,Scorpaenidae,NA,NA,demersal,tropical,172.8722222,3.852380952,benthic,18.30768042,fusiform,0.398957546,3.000675792,family,family,family,family,NA,family,family,family,family,
Selaroides_leptolepis,species,Actinopterygii,Perciformes,Carangidae,Selaroides,leptolepis,reef_associated,tropical,50,3.8,pelagic,22,fusiform,1.11500001,0.6922428,species,species,species,species,species,species,species,species,species,
Seriolina_nigrofasciata,species,Actinopterygii,Perciformes,Carangidae,Seriolina,nigrofasciata,reef_associated,tropical,150,4.2,benthic,70,short_deep,0.289999992,2.2,species,species,species,species,species,species,species,species,species,
Serranidae,higher,Actinopterygii,Perciformes,Serranidae,NA,NA,reef_associated,tropical,143.3274725,3.856585366,benthic,39.26895884,fusiform,0.622870149,2.221248042,family,family,family,family,NA,family,family,family,family,
